496.435   896.382   742.382   819.39   846.417   275.58   813.189   701.799   525.234   7.04054   523.563   182.092   453.794   623.504   100.13   688.735   362.55   838.756   781.438   110.815   715.197   822.225   413.075   691.51   401.492   34.454   514.936   867.381   146.698   815.05   676.081   643.133   1   711.432   
418.463   462.523   557.848   694.042   275.712   259.647   219.276   282.752   783.21   401.368   736.546   406.713   501.498   425.281   769.263   340.254   206.718   880.078   55.4506   28.9431   293.152   746.96   430.435   327.606   261.897   297.815   474.304   76.9466   973.896   117.436   788.379   392.359   1   579.959   
346.227   86.4007   855.671   605.874   305.676   138.422   389.083   707.044   874.969   795.797   208.542   300.249   565.06   548.796   506.967   445.137   604.246   535.911   738.29   351.207   966.345   65.8956   613.103   264.16   540.2   690.05   238.056   657.636   478.428   630.415   237.595   824.655   1   716.816   
93.265   430.528   22.4917   231.687   819.611   729.536   106.656   615.408   938.078   406.905   180.467   486.874   913.873   625.605   91.1197   449.783   363.894   442.326   416.128   429.79   55.4291   680.288   969.989   745.479   918.345   627.625   223.907   548.76   865.22   48.5609   265.575   958.485   1   479.089   
288.067   190.172   298.7   17.6023   296.828   914.108   955.68   703.733   94.5751   442.554   617.605   720.18   533.673   67.3874   84.0734   976   483.515   513.863   31.4283   163.803   483.852   776.907   82.148   111.476   0.813278   630.908   976.696   49.3742   896.483   935.18   528.463   184.549   1   125.352   
827.163   202.151   422.179   741.271   157.832   125.912   835.846   600.385   743.517   556.026   134.058   810.904   640.099   110.057   294.419   153.962   141.486   458.223   637.813   918.393   540.371   749.29   919.206   171.278   725.986   968.58   67.7603   661.166   497.043   252.309   786.518   324.206   1   454.461   
208.697   65.4767   612.292   334.609   901.323   212.677   78.125   457.348   346.736   889.029   97.4466   456.793   183.448   251.408   598.279   641.67   889.222   516.671   182.041   638.511   435.877   353.319   364.496   404.457   421.079   25.6619   901.5   673.388   812.18   225.706   127.849   20.8762   1   291.183   
740.141   355.485   192.505   952.819   433.61   649.853   299.554   322.639   747.3   756.347   506.087   998.708   354.626   147.757   887.929   871.297   329.797   526.44   307.174   683.116   890.936   711.631   104.195   916.598   613.131   777.583   728.777   838.837   905.432   749.654   130.019   645.573   1   105.138   
322.525   598.391   538.748   972.378   897.945   861.387   719.677   654.292   367.473   718.385   8.91699   515.23   606.314   880.214   845.027   132.753   187.387   528.143   23.6895   899.018   632.337   940.288   512.149   409.92   669.065   350.986   315.351   418.718   481.006   960.924   523.856   803.53   1   559.314   
62.6041   775.908   457.259   923.991   495.585   111.55   291.463   213.969   120.467   806.693   820.283   0.681107   651.72   953.036   188.069   179.862   976.726   87.0868   812.199   917.013   599.236   222.119   586.078   950.222   537.47   4.79559   431.227   498.393   528.652   234.757   57.707   591.256   1   10.6644   
514.966   515.247   506.249   626.517   806.71   720.218   746.984   613.403   540.501   747.665   265.122   493.536   935.734   444.984   470.262   22.8201   257.183   387.275   622.056   479.302   973.352   572.278   16.7712   978.148   3.50481   515.164   506.8   238.262   572.871   98.0554   248.926   87.8368   1   613.302   
755.175   714.353   420.012   475.393   461.337   33.4141   15.893   209.002   298.536   509.429   144.735   743.521   979.691   167.555   0.703446   366.966   789.612   480.005   340.318   361.889   496.776   318.466   365.394   11.9403   825.265   603.656   584.811   923.321   852.582   672.648   536.622   607.757   1   387.001   
956.634   83.1494   848.338   990.048   99.0425   57.34   288.584   608.472   202.075   32.1044   588.163   369.631   32.8078   955.129   159.242   512.813   295.446   521.131   9.58932   613.912   886.525   21.5296   439.177   490.181   606.341   362.497   342.763   278.989   899.119   950.52   665.99   855.753   1   33.6686   
514.328   845.801   132.711   571.668   134.385   741.183   773.744   166.489   329.346   143.374   199.297   284.474   302.616   712.11   579.921   823.748   721.7   193.832   710.272   743.229   633.009   200.453   349.57   995.506   543.215   628.559   894.625   493.735   294.549   750.378   527.403   808.877   1   596.178   
660.114   380.545   730.563   401.297   154.288   897.052   730.643   297.663   96.3492   15.1168   600.279   808.459   595.037   424.026   530.159   788.869   134.298   273.387   421.878   334.751   622.957   417.384   877.967   251.516   312.008   371.701   546.064   62.3856   899.104   354.941   658.564   559.218   1   735.486   
389.127   960.515   889.774   286.179   691.158   187.437   382.528   706.274   787.716   190.987   301.311   211.741   721.146   90.1807   346.04   994.533   512.059   680.791   617.49   929.442   558.757   869.006   241.45   930.458   415.07   303.836   829.562   770.011   962.4   388.779   505.496   351.526   1   349.294   
395.27   637.705   40.4517   582.707   20.2333   746.726   370.422   211.221   48.0373   582.164   932.366   138.218   928.204   926.899   650.277   608.994   544.389   579.719   167.751   413.395   821.169   98.2082   828.465   125.005   927.77   598.475   87.4044   316.549   103.971   438.931   665.843   499.242   1   76.6361   
706.295   81.9483   96.8694   453.021   452.371   308.09   501.058   34.5343   240.456   639.276   962.738   167.355   289.552   571.731   711.745   869.271   739.482   125.139   690.44   837.69   953.604   815.445   765.46   552.079   902.849   82.0082   656.05   341.78   747.851   155.291   418.416   454.146   1   237.24   
515.286   907.166   689.61   823.376   408.224   724.145   63.8314   47.4998   686.882   231.187   337.052   258.613   942.931   206.323   998.095   68.0704   896.763   835.785   21.6742   712.208   601.245   573.753   615.057   683.253   229.803   956.837   431.104   385.094   375.253   885.25   622.334   890.539   1   792.416   
311.944   713.914   200.64   36.088   777.746   248.14   722.97   8.93198   585.192   981.583   951.863   791.515   979.678   19.9336   688.278   815.463   41.6077   400.486   416.708   615.361   15.5431   99.9604   845.164   972.38   531.064   230.257   347.633   416.314   852.591   238.172   208.729   164.534   1   952.086   
409.369   200.622   729.831   657.509   923.592   738.763   242.7   905.176   690.626   34.2153   884.854   710.56   722.494   700.317   752.168   122.979   117.024   367.528   138.522   216.985   212.691   110.903   748.049   442.949   458.536   164.363   295.539   696.708   373.092   460.074   648.794   782.461   1   660.696   
378.624   439.97   584.288   117.387   682.67   489.463   808.014   716.886   374.317   518.573   439.379   74.6331   270.74   562.358   191.657   638.268   700.881   408.642   850.96   811.783   156.691   293.908   270.319   321.053   589.447   967.027   694.145   49.5205   615.82   476.606   710.216   994.445   1   916.576   
294.504   111.832   599.246   783.968   919.845   316.131   158.284   438.418   755.51   232.917   709.158   317.868   424.575   347.426   18.7486   833.217   198.386   830.532   989.907   492.294   100.851   310.96   81.7405   67.8775   5.10537   131.261   683.698   481.712   841.477   678.142   398.287   135.981   1   789.973   
997.534   919.949   709.818   313.665   78.233   148.236   69.1748   311.15   857.394   387.043   735.725   204.82   405.792   568.941   403.205   236.323   558.849   895.499   337.174   869.809   977.239   405.052   874.914   108.5   88.749   356.626   949.978   766.891   754.913   85.9587   556.864   752.446   1   5.90763   
266.682   66.111   84.1407   414.918   135.286   395.291   272.311   522.329   131.016   477.131   928.12   699.957   880.337   164.444   258.805   775.835   501.618   128.614   753.075   906.669   3.52795   861.575   995.418   360.154   811.552   762.309   115.066   897.511   319.173   867.513   903.418   585.855   1   933.624   
987.559   0.77243   68.9092   382.85   273.084   591.238   513.865   750.215   519.358   213.822   630.551   683.802   472.628   406.386   185.419   601.241   159.461   92.0884   604.769   21.035   87.5065   964.923   832.587   849.816   79.9891   730.097   168.988   947.502   633.515   754.843   881.125   621.074   1   755.615   
950.035   3.9231   28.699   541.272   517.788   778.914   60.6304   731.611   409.465   744.432   204.238   815.852   929.852   805.479   975.312   21.9396   410.248   996.347   109.446   375.171   828.934   959.262   455.16   559.031   128.249   402.662   192.546   883.092   283.787   813.62   638.707   233.821   1   817.543   
667.406   775.094   335.331   446.32   835.724   66.9411   855.785   580.156   271.179   671.637   510.007   76.658   646.949   531.947   486.906   643.296   641.393   862.078   472.23   600.654   317.238   31.2603   728.904   719.9   223.806   611.996   3.68642   37.4254   250.703   237.508   854.968   918.109   1   12.6014   
190.299   364.429   848.326   257.24   220.214   428.481   528.419   891.851   938.489   605.077   538.8   470.435   91.9828   182.095   111.828   954.06   654.325   712.483   271.298   685.585   441.386   991.197   909.391   53.3815   994.884   946.817   304.085   232.391   801.785   222.194   244.993   992.083   1   586.623   
93.3183   249.323   806.837   521.8   777.741   698.688   460.288   382.818   237.487   930.724   474.8   419.583   42.5514   428.86   73.9072   755.034   700.158   759.492   196.42   691.356   668.883   249.801   686.239   615.7   553.886   918.631   417.484   776.079   163.623   409.567   362.702   256.941   1   658.889   
169.539   778.741   436.63   868.227   239.029   819.448   105.714   169.752   294.248   525.297   212.304   723.108   599.204   967.338   423.266   358.696   163.757   114.622   27.5793   413.558   800.861   643.279   967.444   719.491   60.763   743.523   883.114   470.33   106.225   140.055   129.219   275.763   1   918.797   
565.849   143.99   157.825   385.297   249.704   327.578   679.545   775.001   539.882   402.653   374.205   507.219   825.919   732.901   670.976   940.54   760.48   84.534   741.401   403.759   51.9776   460.891   464.522   795.5   344.005   934.852   901.725   484.061   64.0706   177.488   402.857   629.92   1   321.478   
560.682   15.2166   571.183   888.26   694.761   346.183   428.141   97.4136   720.388   935.36   923.333   453.288   606.336   863.873   213.768   690.87   605.273   617.527   742.847   66.1644   82.0484   538.347   410.17   16.8999   440.072   894.23   80.9705   617.56   297.087   710.89   939.039   857.769   1   726.107   
510.221   746.029   420.868   856.405   174.169   518.282   576.792   109.529   441.614   30.0802   715.865   305.486   243.848   406.734   910.76   861.375   149.581   976.924   943.423   687.929   387.093   960.323   128.001   281.323   41.2935   745.561   578.41   752.184   684.6   436.179   478.291   194.821   1   182.208   
899.159   51.225   356.377   417.44   628.017   465.906   859.054   658.098   181.771   164.54   901.946   588.506   75.2993   763.32   738.087   52.223   706.744   426.016   439.316   667.067   554.017   720.64   708.36   299.578   299.05   460.544   984.178   735.229   938.835   178.998   917.437   837.993   1   230.223   
273.814   255.433   858.24   739.72   114.487   516.338   921.491   279.027   418.283   509.997   354.326   181.603   248.084   406.549   888.347   674.099   845.865   555.413   228.116   566.505   263.773   527.693   865.555   724.317   511.871   600.784   663.151   690.869   518.221   501.144   921.092   792.034   1   756.577   
779.332   531.754   871.064   295.669   453.245   150.09   713.952   963.242   504.416   895.555   211.325   910.965   783.902   885.425   756.83   339.315   113.54   323.334   603.088   641.234   188.889   327.404   153.104   789.672   990.555   843.973   307.893   491.699   765.064   99.9268   248.276   544.396   1   631.681   
119.339   840.065   84.9263   269.429   554.017   48.1682   773.845   449.572   259.494   684.809   233.474   144.918   441.638   572.788   258.458   764.972   175.875   899.692   953.861   503.28   52.7959   743.533   493.835   896.769   51.4256   985.534   661.833   151.352   233.809   206.228   783.034   353.148   1   46.2933   
867.96   622.577   600.31   916.128   396.422   49.882   175.621   81.2303   283.355   320.539   522.869   856.144   578.998   287.841   32.0188   478.69   241.701   535.298   531.485   985.235   29.1328   428.254   36.66   14.6663   90.0864   188.012   248.476   296.315   971.046   601.624   342.608   839.005   1   224.201   
942.918   755.133   620.623   992.8   930.754   701.853   276.156   251.293   224.721   132.299   830.291   512.562   164.318   308.98   754.263   699.616   840.466   739.498   728.749   268.719   776.158   743.415   358.806   964.17   991.891   655.121   935.216   593.515   997.729   774.221   817.716   940.647   1   529.354   
438.338   933.447   460.108   140.191   209.603   711.401   364.913   341.902   541.692   877.475   506.219   850.672   631.738   205.835   691.138   371.235   934.584   959.857   147.393   677.999   318.663   111.563   669.89   973.784   46.7781   263.404   971.512   820.999   81.1198   912.159   350.352   519.458   1   845.606   
810.46   659.649   55.2081   521.861   24.5615   397.11   63.5522   902.036   903.329   914.224   533.773   109.164   605.362   905.009   43.7475   565.219   52.401   721.747   883.882   163.964   391.636   857.665   210.742   655.04   829.177   31.7403   736.16   741.335   382.093   255.618   586.941   192.552   1   915.267   
642.149   714.413   939.829   39.2583   777.965   841.864   942.587   692.189   375.637   51.7506   297.551   280.646   95.4981   862.77   333.047   817.245   746.651   497.01   208.88   604.316   707.752   863.921   433.492   739.492   600.08   174.827   121.585   855.698   761.768   314.137   770.965   403.917   1   28.5494   
710.793   443.175   806.514   552.657   385.762   498.703   928.295   437.513   796.254   208.94   533.011   659.024   541.987   350.255   405.675   38.997   559.136   9.99058   746.749   423.056   443.483   486.241   23.136   618.31   607.826   878.834   380.079   921.962   649.799   783.996   950.512   360.592   1   227.171   
757.026   913.249   612.933   255.729   841.544   50.4458   51.9829   50.4835   583.457   711.007   592.47   933.712   116.681   631.467   492.848   126.672   378.216   915.904   570.155   864.457   939.04   188.465   472.282   817.873   568.544   394.244   467.672   352.539   344.756   828.264   579.71   101.781   1   741.513   
192.643   357.51   583.056   243.088   409.493   633.539   826.545   120.5   226.01   760.257   237.181   857.477   253.104   363.853   235.693   169.008   934.008   100.15   108.047   122.473   572.432   925.92   691.017   966.677   393.592   43.5553   311.432   221.856   623.265   413.213   963.368   815.908   1   770.724   
546.424   58.9959   180.217   179.963   885.541   300.716   405.972   645.798   537.897   263.449   898.902   901.75   499.142   67.9097   835.758   599.292   175.957   958.231   171.723   101.877   649.247   138.4   495.469   692.802   449.832   717.324   316.067   863.045   680.692   131.975   633.769   227.116   1   190.971   
813.985   407.078   76.5115   114.701   813.051   722.309   652.598   76.4995   621.211   554.348   575.641   689.121   390.106   174.933   865.078   348.336   346.656   966.954   997.583   485.056   462.423   690.386   934.888   179.747   6.45253   797.932   860.439   138.427   431.701   87.5547   329.398   245.685   1   494.633   
405.909   360.386   307.684   128.218   12.9843   384.183   749.43   567.332   959.824   438.55   957.438   134.757   303.628   305.774   481.413   270.582   303.357   966.469   733.005   993.743   901.356   912.752   0.194858   699.288   773.191   138.622   130.989   860.746   468.02   376.674   355.379   873.93   1   737.06   
663.062   2.14779   750.045   47.2449   751.578   317.377   7.06904   190.128   274.814   141.826   493.755   580.589   623.239   764.337   883.946   589.708   497.342   877.688   491.063   410.093   877.883   190.351   183.284   16.5047   321.34   44.0295   484.525   698.014   399.408   358.454   435.074   62.4699   1   360.602   
185.118   109.715   112.179   502.495   116.784   302.307   777.31   258.61   796.062   357.898   881.849   560.399   241.843   471.556   57.7404   119.531   962.619   467.834   997.414   152.97   651.118   13.9181   474.31   695.147   498.443   172.324   94.5551   856.897   607.398   157.025   217.499   792.516   1   266.74   
329.678   295.011   383.524   631.985   72.3207   642.134   428.047   430.219   523.982   988.446   672.062   995.538   46.1858   791.593   958.157   514.019   789.006   111.127   165.137   802.924   585.437   860.284   301.367   757.761   954.839   158.264   365.159   111.864   375.763   157.675   378.604   705.441   1   452.686   
762.128   337.426   525.007   404.261   765.472   955.226   928.243   753.918   627.287   923.781   800.104   418.88   881.937   314.123   207.886   993.065   479.26   10.8101   578.502   339.543   312.177   336.263   294.382   470.441   701.422   406.246   846.204   859.097   784.85   551.645   311.783   546.977   1   889.071   
836.79   951.238   654.543   792.015   879.481   408.46   419.302   803.261   208.563   838.182   685.198   522.686   46.068   678.263   1.94528   56.8781   256.764   341.489   369.055   593.027   635.871   839.497   294.449   42.1173   685.701   153.545   826.968   237.345   465.328   373.945   126.416   302.118   1   325.183   
780.958   94.1329   204.663   189.418   513.435   7.92378   397.981   351.617   693.122   920.667   397.685   371.384   922.613   454.563   628.149   264.101   823.619   221.176   899.972   663.115   515.625   942.09   348.815   669.17   769.057   586.161   134.498   143.001   712.576   436.616   468.184   493.534   1   530.749   
672.847   682.952   44.184   680.771   80.9331   395.801   373.892   1.60007   793.486   745.277   924.213   248.049   373.425   188.313   71.6677   594.601   88.2854   734.783   110.225   30.3746   83.5977   779.395   799.431   669.758   913.893   942.433   382.334   350.509   410.616   875.868   881.258   83.4626   1   558.82   
925.442   764.233   639.753   321.243   138.125   641.353   114.729   883.402   565.565   362.779   256.827   753.879   434.446   851.428   842.164   169.229   961.653   872.539   252.826   741.048   671.97   922.585   654.941   614.402   304.919   5.4497   25.018   180.786   886.708   108.481   739.606   812.15   1   872.714   
379.359   133.392   10.8388   20.7118   248.122   894.241   586.277   610.9   151.067   340.156   45.3463   2.49447   182.32   214.575   964.147   54.8581   467.402   705.195   726.828   389.986   360.135   341.23   694.905   365.585   366.248   875.691   252.292   474.728   615.297   64.4418   347.442   994.656   1   197.834   
358.281   15.3676   445.956   252.521   601.645   56.8559   403.588   941.801   102.202   406.083   124.12   316.777   370.23   178.978   784.179   75.4241   905.806   174.164   435.559   247.036   869.069   801.144   613.283   744.76   53.4363   88.0116   360.057   117.878   435.454   354.712   315.712   793.734   1   370.08   
761.668   46.2553   971.725   818.524   449.844   913.525   920.726   855.927   37.6446   237.503   226.156   216.622   21.6816   301.58   122.428   195.846   737.139   369.464   64.9148   538.283   982.747   809.675   591.719   70.7585   169.731   709.598   506.212   524.443   25.3096   299.946   894.523   786.978   1   346.202   
866.248   605.502   796.045   779.772   526.228   651.971   817.417   763.731   878.127   34.0392   785.412   179.707   156.467   981.258   916.847   525.931   46.1729   455.13   508.678   855.847   46.8487   579.436   25.5779   756.446   85.6482   550.021   781.756   385.594   444.544   568.733   731.796   310.791   1   174.235   
527.841   90.5635   700.462   179.812   907.98   464.193   57.9391   942.02   249.605   237.646   98.4866   230.863   154.493   624.418   277.036   609.622   133.095   132.883   656.471   712.532   158.461   412.917   798.18   708.482   194.672   183.774   153.026   763.406   915.57   463.817   937.641   443.411   1   554.38   
638.103   623.223   462.361   102.295   681.162   404.38   351.9   918.808   502.866   582.763   73.3005   127.284   859.799   682.923   260.379   992.682   339.393   972.911   151.143   752.31   771.09   859.625   946.983   954.864   12.6504   710.388   870.434   476.467   648.028   313.844   30.8474   286.131   1   937.067   
